trip_duration_days,miles_traveled,total_receipts_amount,miles_per_day,receipts_per_day,log_receipts,sqrt_miles,is_5day,is_long_trip,is_sweet_spot,is_receipts_over_800,is_receipts_under_50,is_rpd_under_20,is_efficient_miles,is_modest_short,is_modest_med,is_modest_long,is_vacation_penalty,is_miles_tier1,is_miles_tier2,is_cents_49,is_cents_99,days_x_miles,days_x_receipts,miles_x_receipts,miles_sq,receipts_sq,expected_output
6,135.34,1144.13,22.556662907222847,190.68830155194976,7.043273446661393,11.633572108342305,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,812.04,6864.780000000001,154846.5542,18316.9156,1309033.4569000003,1478.11
6,233.7,346.98,38.949993508334416,57.82999036166827,5.85214500685857,15.287249589118376,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1402.1999999999998,2081.88,81089.226,54615.689999999995,120395.12040000001,648.57
9,849.0,1007.41,94.33332285185303,111.93443200728534,6.916130111964317,29.13760456866693,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7641.0,9066.69,855291.09,720801.0,1014874.9080999999,1785.47
6,806.0,1760.64,134.3333109444482,293.4399510933415,7.47400047234096,28.39013913315678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4836.0,10563.84,1419075.84,649636.0,3099853.2096,1718.76
8,891.0,1194.36,111.37498607812675,149.29498133812734,7.086202674227491,29.8496231131986,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7128.0,9554.88,1064174.76,793881.0,1426495.8095999998,2016.46
9,1182.0,1342.24,131.33331874074238,149.13776120691543,7.202839884950659,34.38022687534217,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,10638.0,12080.16,1586527.68,1397124.0,1801608.2176,2164.15
7,1010.0,1514.03,144.28569367347234,216.28996910143297,7.323190519727611,31.78049716414141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7070.0,10598.21,1529170.3,1020100.0,2292286.8408999997,2063.98
8,892.0,1768.53,111.49998606250175,221.06622236672223,7.478469253583593,29.866369046136157,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7136.0,14148.24,1577528.76,795664.0,3127698.3608999997,1902.37
6,825.0,1692.73,137.49997708333714,282.1216196463967,7.434688476440214,28.722813232690143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4950.0,10156.380000000001,1396502.25,680625.0,2865334.8529000003,1817.77
8,1118.0,1758.52,139.7499825312522,219.81497252312846,7.4727963235626245,33.436506994600975,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8944.0,14068.16,1966025.3599999999,1249924.0,3092392.5904,1852.47
8,1064.0,1756.52,132.9999833750021,219.56497255437844,7.471659003420924,32.61901286060018,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8512.0,14052.16,1868937.28,1132096.0,3085362.5104,1857.04
6,811.0,1252.04,135.16664413889265,208.67329855445024,7.133327877770407,28.478061731796284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4866.0,7512.24,1015404.44,657721.0,1567604.1616,1771.8
7,889.0,1417.96,126.99998185714544,202.56568534775923,7.257679487897331,29.816103031751148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6223.0,9925.720000000001,1260566.44,790321.0,2010610.5616000001,1826.08
9,1012.0,1429.04,112.44443195061868,158.78220457975505,7.265457694890715,31.811947441173732,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9108.0,12861.36,1446188.48,1024144.0,2042155.3216,1880.76
6,909.0,1332.18,151.4999747500042,222.02996299500617,7.195322344820911,30.14962686336267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5454.0,7993.08,1210951.62,826281.0,1774703.5524000002,1720.21
9,1096.0,1690.22,121.7777642469151,187.80220135531098,7.43320544096847,33.1058907144937,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9864.0,15211.98,1852481.12,1201216.0,2856843.6484000003,1894.85
9,913.0,1021.29,101.44443317284076,113.47665405814955,6.929800487850702,30.215889859476256,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8217.0,9191.61,932437.77,833569.0,1043033.2640999999,1964.86
6,1006.0,1219.71,167.66663872222688,203.2849661191723,7.1071879356631715,31.71750305430741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6036.0,7318.26,1227028.26,1012036.0,1487692.4841,1803.97
6,907.0,1650.17,151.16664147222642,275.02828749528544,7.409239406517542,30.116440692751194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5442.0,9901.02,1496704.1900000002,822649.0,2723061.0289000003,1737.86
9,816.0,1171.81,90.66665659259372,130.2010966443226,7.067157857699037,28.5657137141714,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7344.0,10546.289999999999,956196.96,665856.0,1373138.6760999998,1780.58
7,1006.0,1181.33,143.7142651836764,168.7614044626565,7.075242346817636,31.71750305430741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7042.0,8269.31,1188417.98,1012036.0,1395540.5688999998,2279.82
6,835.0,1404.28,139.1666434722261,234.04662765889537,7.247991850168807,28.89636655359978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5010.0,8425.68,1172573.8,697225.0,1972002.3184,1765.79
12,528.0,2476.41,43.99999633333364,206.36748280270976,7.8149689386018215,22.978250586152114,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6336.0,29716.92,1307544.48,278784.0,6132606.4881,1662.88
4,69.0,2321.49,17.249995687501077,580.3723549069113,7.750395164973665,8.306623862918075,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,276.0,9285.96,160182.81,4761.0,5389315.820099999,322.0
11,1179.0,31.36,107.18180843801743,2.850908831735561,3.4769230921902907,34.336569426778794,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,12969.0,344.96,36973.44,1390041.0,983.4495999999999,1550.55
13,756.0,954.4,58.15384168047372,73.41537896804778,6.862130100955861,27.49545416973504,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,9828.0,12407.199999999999,721526.4,571536.0,910879.36,1793.07
1,123.0,2076.65,122.999877000123,2076.6479233520768,7.638992726289217,11.090536506409418,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,123.0,2076.65,255427.95,15129.0,4312475.2225,1171.68
3,1162.0,2152.66,387.33320422226524,717.5530941489685,7.674923999389211,34.08812109811862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3486.0,6457.98,2501390.92,1350244.0,4633945.075599999,1434.71
1,822.0,2170.53,821.9991780008221,2170.527829472171,7.683187267214468,28.6705423736629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,822.0,2170.53,1784175.6600000001,675684.0,4711200.480900001,1374.91
11,558.0,1549.86,50.727268115702906,140.89635082760446,7.3465648947568845,23.62202362203543,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6138.0,17048.46,864821.8799999999,311364.0,2402066.0195999998,1823.47
2,753.0,1111.16,376.4998117500941,555.5797222101389,7.014059349352176,27.440845468024488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1506.0,2222.32,836703.4800000001,567009.0,1234676.5456,1353.87
10,224.0,407.51,22.399997760000225,40.75099592490041,6.012516393804594,14.966629547095765,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2240.0,4075.1,91282.23999999999,50176.0,166064.4001,794.7
6,383.0,462.79,63.83332269444622,77.13165381139103,6.139431863571309,19.570385790780925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2298.0,2776.7400000000002,177248.57,146689.0,214174.5841,800.3
8,1005.0,1391.37,125.62498429687697,173.92122825984646,7.238762610172283,31.701734968294716,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8040.0,11130.96,1398326.8499999999,1010025.0,1935910.4768999997,1987.39
10,1145.0,311.43,114.49998855000115,31.142996885700313,5.744380444084709,33.83784863137726,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11450.0,3114.3,356587.35000000003,1311025.0,96988.6449,1366.61
5,1004.0,2367.63,200.79995984000803,473.5259052948189,7.770067007916888,31.68595903550972,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5020.0,11838.150000000001,2377100.52,1008016.0,5605671.816900001,1743.85
5,873.0,1402.35,174.59996508000697,280.46994390601117,7.246617514422353,29.546573405388315,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4365.0,7011.75,1224251.5499999998,762129.0,1966585.5224999997,1676.79
2,165.0,1813.32,82.49995875002062,906.6595466702265,7.503466020850606,12.84523257866513,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,330.0,3626.64,299197.8,27225.0,3288129.4223999996,1273.45
5,1076.0,190.33,215.1999569600086,38.065992386801526,5.253999685896911,32.802438933713454,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5380.0,951.6500000000001,204795.08000000002,1157776.0,36225.50890000001,879.65
12,986.0,2390.92,82.16665981944502,199.24331672972363,7.779851669695178,31.400636936215164,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,11832.0,28691.04,2357447.12,972196.0,5716498.446400001,1760.0
7,948.0,657.17,135.42855208163542,93.88141515979783,6.4894632566190795,30.789608636681304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6636.0,4600.19,622997.1599999999,898704.0,431872.4088999999,1578.97
3,429.0,2400.13,142.99995233334923,800.0430666523112,7.7836947388621365,20.71231517720798,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1287.0,7200.39,1029655.77,184041.0,5760624.0169,1411.95
4,362.0,646.43,90.49997737500566,161.60745959813508,6.473010679621482,19.026297590440446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1448.0,2585.72,234007.65999999997,131044.0,417871.74489999993,788.53
2,622.0,1871.56,310.99984450007776,935.7795321102338,7.535061757601649,24.939927826679853,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1244.0,3743.12,1164110.32,386884.0,3502736.8336,1494.23
1,140.0,255.99,139.99986000014002,255.98974401025603,5.54903717363235,11.832159566199232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,140.0,255.99,35838.6,19600.0,65530.8801,150.34
8,123.0,612.55,15.374998078125241,76.56874042890745,6.419261760422557,11.090536506409418,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,984.0,4900.4,75343.65,15129.0,375217.50249999994,851.24
4,87.0,2463.92,21.74999456250136,615.9798460050384,7.8099146315890815,9.327379053088816,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,348.0,9855.68,214361.04,7569.0,6070901.7664,1413.52
10,164.0,1144.9,16.399998360000165,114.48998855100116,7.043945633432402,12.806248474865697,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1640.0,11449.0,187763.6,26896.0,1310796.0100000002,1516.43
1,989.0,2196.84,988.9990110009891,2196.8378031621974,7.6952303388654055,31.448370387032774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,989.0,2196.84,2172674.7600000002,978121.0,4826105.9856,1439.17
4,470.0,1968.63,117.49997062500734,492.15737696065577,7.585600986833281,21.6794833886788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1880.0,7874.52,925256.1000000001,220900.0,3875504.0769,1501.1
1,37.0,1397.17,36.999963000037006,1397.1686028313973,7.2429195176897805,6.082762530298219,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,37.0,1397.17,51695.29,1369.0,1952084.0089000002,1092.94
8,488.0,439.7,60.99999237500096,54.96249312968836,6.088364371847941,22.090722034374522,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3904.0,3517.6,214573.6,238144.0,193336.09,1030.13
12,757.0,897.4,63.08332807638933,74.78332710138942,6.800615403424233,27.51363298439521,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,9084.0,10768.8,679331.7999999999,573049.0,805326.76,1780.07
14,958.0,1727.76,68.42856654081668,123.41141975632716,7.45515966748863,30.95157508108432,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,13412.0,24188.64,1655194.08,917764.0,2985154.6176,2065.16
2,456.0,2390.7,227.999886000057,1195.3494023252986,7.779759689144819,21.354156504062622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,912.0,4781.4,1090159.2,207936.0,5715446.489999999,1342.39
5,733.0,41.18,146.59997068000587,8.23599835280033,3.7419461750506287,27.073972741361768,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3665.0,205.9,30184.94,537289.0,1695.7924,771.83
5,291.0,1279.7,58.19998836000233,255.93994881201024,7.155162082432026,17.05872210923198,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1455.0,6398.5,372392.7,84681.0,1637632.09,1477.12
10,478.0,2091.79,47.79999522000048,209.1789790821021,7.646253382964002,21.863211109075447,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4780.0,20917.9,999875.62,228484.0,4375585.4041,1568.41
8,817.0,1455.73,102.1249872343766,181.96622725422162,7.283949476737243,28.583211855912904,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6536.0,11645.84,1189331.41,667489.0,2119149.8329000003,1847.26
6,1043.0,1404.35,173.83330436111595,234.0582943236176,7.248041661065307,32.29551052391029,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6258.0,8426.099999999999,1464737.0499999998,1087849.0,1972198.9224999996,1807.42
2,958.0,1855.58,478.9997605001197,927.7895361052318,7.526491364528191,30.95157508108432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1916.0,3711.16,1777645.64,917764.0,3443177.1363999997,1549.54
9,524.0,474.75,58.22221575308714,52.74999413888955,6.164892506176259,22.891046284519195,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4716.0,4272.75,248769.0,274576.0,225387.5625,935.4
6,45.0,81.59,7.499998750000208,13.598331066944823,4.413888607822626,6.708203932499369,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,270.0,489.54,3671.55,2025.0,6656.928100000001,522.58
8,342.0,2259.06,42.74999465625067,282.38246470219195,7.723146640586488,18.49324200890693,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2736.0,18072.48,772598.52,116964.0,5103352.0836,1502.02
12,379.0,1897.29,31.58333070138911,158.1074868243761,7.548708759911368,19.467922333931785,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4548.0,22767.48,719072.91,143641.0,3599709.3441,1682.98
6,333.0,1254.68,55.499990750001544,209.1132984811169,7.1354325374968885,18.24828759089466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998.0,7528.08,417808.44,110889.0,1574221.9024000003,1585.02
2,634.0,1739.81,316.99984150007924,869.9045650477174,7.462105801130418,25.179356624028344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1268.0,3479.62,1103039.54,401956.0,3026938.8361,1490.51
5,285.0,974.73,56.999988600002276,194.9459610108078,6.883185908797108,16.881943016134134,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1425.0,4873.65,277798.05,81225.0,950098.5729,1282.84
12,33.0,1249.13,2.7499997708333526,104.09415799215351,7.131002824888721,5.744562646538029,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,396.0,14989.560000000001,41221.29,1089.0,1560325.7569000004,1707.38
9,118.0,1285.82,13.111109654321151,142.86887301456966,7.159929337674925,10.862780491200215,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1062.0,11572.38,151726.75999999998,13924.0,1653333.0724,1539.77
1,420.0,2273.6,419.99958000042005,2273.5977264022736,7.7295594917503445,20.493901531919196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,420.0,2273.6,954912.0,176400.0,5169256.96,1220.35
11,312.0,2072.39,28.363633785124204,188.3990737819024,7.636940227881336,17.663521732655695,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3432.0,22796.289999999997,646585.6799999999,97344.0,4294800.3121,1586.22
10,753.0,2054.02,75.29999247000076,205.40197945980208,7.6280408592430735,27.440845468024488,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7530.0,20540.2,1546677.06,567009.0,4218998.1603999995,1779.08
5,125.0,96.38,24.999995000001,19.275996144800768,4.578620850754555,11.180339887498949,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,625.0,481.9,12047.5,15625.0,9289.104399999998,570.99
6,597.0,888.84,99.49998341666942,148.1399753100041,6.791041671283774,24.43358344574123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3582.0,5333.04,530637.48,356409.0,790036.5456000001,1395.65
12,1065.0,203.2,88.74999260416729,16.93333192222234,5.319099905730565,32.63433774416144,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,12780.0,2438.3999999999996,216408.0,1134225.0,41290.24,1408.25
1,214.0,540.03,213.99978600021402,540.0294599705401,6.2934747301740925,14.628738838327793,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,214.0,540.03,115566.42,45796.0,291632.40089999995,402.81
11,886.0,922.66,80.54544722314117,83.87817419289325,6.828344038557851,29.765752132274432,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,9746.0,10149.26,817476.76,784996.0,851301.4755999999,1852.24
10,621.0,978.73,62.099993790000624,97.87299021270098,6.887277023500627,24.919871588754223,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6210.0,9787.3,607791.33,385641.0,957912.4129,1656.28
4,1000.0,2355.34,249.99993750001562,588.8348527912868,7.764864846753333,31.622776601683793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4000.0,9421.36,2355340.0,1000000.0,5547626.5156000005,1699.56
13,534.0,1765.96,41.07691991716001,135.8430664736103,7.477015834825213,23.108440016582687,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6942.0,22957.48,943022.64,285156.0,3118614.7216000003,1881.36
6,475.0,1800.71,79.16665347222443,300.11828331361943,7.496491492919844,21.79449471770337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2850.0,10804.26,855337.25,225625.0,3242556.5041,1671.23
11,623.0,2265.21,56.63635848760378,205.92816309743972,7.725864111609928,24.95996794869737,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6853.0,24917.31,1411225.83,388129.0,5131176.3441,1739.18
1,620.0,973.91,619.99938000062,973.909026090974,6.882345159044922,24.899799195977465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,620.0,973.91,603824.2,384400.0,948500.6880999999,1112.02
13,1004.0,1757.75,77.2307632899413,135.2115280606517,7.472358608428599,31.68595903550972,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,13052.0,22850.75,1764781.0,1008016.0,3089685.0625,1960.67
8,962.0,1929.63,120.24998496875189,241.20371984953505,7.56560165350439,31.016124838541646,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7696.0,15437.04,1856304.06,925444.0,3723471.9369000006,1897.19
14,516.0,1464.67,36.85714022448999,104.61927824148013,7.290067754788031,22.715633383201094,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7224.0,20505.38,755769.7200000001,266256.0,2145258.2089000004,1842.1
11,685.0,2272.75,62.272721611570766,206.61361758058024,7.729185729832332,26.1725046566048,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7535.0,25000.25,1556833.75,469225.0,5165392.5625,1873.94
3,307.0,266.21,102.33329922223359,88.73663708778763,5.5880348661118875,17.52141546793523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921.0,798.6299999999999,81726.46999999999,94249.0,70867.76409999999,540.97
3,375.0,1346.21,124.99995833334722,448.7365170878276,7.205791066263364,19.364916731037084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1125.0,4038.63,504828.75,140625.0,1812281.3641000001,1339.93
4,1124.0,2177.18,280.99992975001754,544.2948639262839,7.686244944706126,33.52610922848042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4496.0,8708.72,2447150.32,1263376.0,4740112.7524,1567.43
3,779.0,2110.9,259.66658011114,703.6330987889671,7.655343295220328,27.910571473905726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2337.0,6332.700000000001,1644391.1,606841.0,4455898.8100000005,1520.73
8,1173.0,671.25,146.6249816718773,83.90623951172007,6.510630295148974,34.249087579087416,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,9384.0,5370.0,787376.25,1375929.0,450576.5625,1419.34
14,47.0,1667.14,3.3571426173469563,119.08142006561286,7.4194645122502445,6.855654600401044,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,658.0,23339.960000000003,78355.58,2209.0,2779355.7796000005,1745.18
3,981.0,2008.83,326.9998910000363,669.609776796741,7.605805420361848,31.32091952673165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2943.0,6026.49,1970662.23,962361.0,4035397.9688999997,1539.47
5,516.0,1450.67,103.19997936000412,290.1339419732116,7.280469896827109,22.715633383201094,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2580.0,7253.35,748545.7200000001,266256.0,2104443.4489,1547.5
6,471.0,332.51,78.49998691666885,55.41832409694598,5.809672849913634,21.702534414210707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2826.0,1995.06,156612.21,221841.0,110562.9001,872.19
2,941.0,1565.77,470.4997647501176,782.8846085576956,7.356771454301752,30.675723300355934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1882.0,3131.54,1473389.57,885481.0,2451635.6929,1432.79
10,377.0,301.96,37.69999623000038,30.195996980400302,5.713600783593539,19.4164878389476,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3770.0,3019.6,113838.92,142129.0,91179.84159999999,837.36
7,273.0,285.83,38.99999442857222,40.83285130959267,5.658889705765464,16.522711641858304,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1911.0,2000.81,78031.59,74529.0,81698.78889999999,793.58
1,458.0,834.7,457.99954200045806,834.6991653008348,6.7282696970073905,21.400934559032695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,458.0,834.7,382292.60000000003,209764.0,696724.0900000001,737.28
11,772.0,932.31,70.18181180165348,84.75544684041392,6.8387374071826805,27.784887978899608,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,8492.0,10255.41,719743.32,595984.0,869201.9360999999,1575.52
11,36.0,1541.47,3.272726975206639,140.13362362421606,7.3411403066438945,6.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,396.0,16956.170000000002,55492.92,1296.0,2376129.7609,1593.24
12,211.0,1048.29,17.58333186805568,87.35749272020894,6.955869023955487,14.52583904633395,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2532.0,12579.48,221189.19,44521.0,1098911.9241,1579.73
7,987.0,2164.1,140.99997985714572,309.15709869184303,7.680221828746337,31.416556144810016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6909.0,15148.699999999999,2135966.6999999997,974169.0,4683328.81,1839.67
9,662.0,2275.59,73.55554738271697,252.8433052396328,7.730433988366315,25.729360660537214,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5958.0,20480.31,1506440.58,438244.0,5178309.848100001,1599.27
12,96.0,1164.37,7.999999333333389,97.03082524743122,7.060793912143211,9.797958971132712,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1152.0,13972.439999999999,111779.51999999999,9216.0,1355757.4968999997,1553.21
5,569.0,1856.7,113.79997724000455,371.3399257320149,7.527094442397359,23.853720883753127,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2845.0,9283.5,1056462.3,323761.0,3447334.89,1623.81
12,128.0,477.17,10.666665777777853,39.764163352986394,6.169966317799071,11.313708498984761,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1536.0,5726.04,61077.76,16384.0,227691.20890000003,874.99
4,886.0,2401.28,221.49994462501382,600.3198499200375,7.784173565371625,29.765752132274432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3544.0,9605.12,2127534.08,784996.0,5766145.6384000005,1698.0
13,19.0,807.27,1.4615383491124347,62.09768753094711,6.694896161118448,4.358898943540674,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,247.0,10494.51,15338.13,361.0,651684.8528999999,1331.53
8,275.0,2347.09,34.37499570312554,293.3862133267234,7.76135751070743,16.583123951777,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2200.0,18776.72,645449.75,75625.0,5508831.468100001,1454.47
9,963.0,588.5,106.99998811111244,65.3888816234576,6.379274719977426,31.0322412983658,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8667.0,5296.5,566725.5,927369.0,346332.25,1434.42
14,1056.0,2489.69,75.42856604081672,177.83498729750093,7.820315059505038,32.49615361854384,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,14784.0,34855.66,2629112.64,1115136.0,6198556.2961,1894.16
5,728.0,423.16,145.59997088000583,84.6319830736034,6.050110742540715,26.981475126464083,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3640.0,2115.8,308060.48000000004,529984.0,179064.3856,947.72
4,286.0,1063.49,71.49998212500446,265.8724335318916,6.970251090207681,16.911534525287763,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1144.0,4253.96,304158.14,81796.0,1131010.9801,418.17
11,332.0,1352.48,30.18181543801678,122.95271609520763,7.210434332439826,18.2208671582886,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3652.0,14877.28,449023.36,110224.0,1829202.1504000002,1663.39
12,49.0,1118.38,4.083332993055584,93.19832556680622,7.020530239583336,7.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,588.0,13420.560000000001,54800.62,2401.0,1250773.8244000003,1494.81
2,18.0,2503.46,8.99999550000225,1251.7293741353128,7.825828421418382,4.242640687119285,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,36.0,5006.92,45062.28,324.0,6267311.9716,1206.95
14,592.0,1268.36,42.28571126530634,90.59713638591883,7.146268115425834,24.331050121192877,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8288.0,17757.039999999997,750869.12,350464.0,1608737.0895999998,1930.24
3,892.0,171.32,297.33323422225527,57.106647631117454,5.149353213408078,29.866369046136157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2676.0,513.96,152817.44,795664.0,29350.5424,875.39
